workbook,requested_view,twb_file,worksheet,datasources,filters_count
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Distribución Territorial - Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Distribución Territorial - Provincial Aperturas - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Distribución Territorial - Provincial Geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Distribución Territorial - Provincial Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Distribución Territorial - Regional Geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Distribución Territorial - Regional Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Distribución Territorial - Tapa valores geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Distribución Territorial - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Evolución Temporal - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Evolución Temporal - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Evolución Temporal - Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Evolución Temporal - Lineas x año,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Evolución Temporal - Lineas x período,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Evolución Temporal . BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Evolución temporal - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Home - BTN,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Indicador - Datos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Limpiar Filtros - BTN,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Mapa Indicadores - BTN Abrir,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Mapa Indicadores - BTN Abrir/Cerrar,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Mapa Indicadores - BTN Cerrar,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Mapa Indicadores - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Mapa Indicadores - Titulo,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Principal - SET PARAMETROS,,0
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Tablero - BTN Documentación,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Tablero - BTN Ficha indicadores,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Tablero - BTN Reportes,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Tablero - Datos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Tablero - Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Tablero - Secciones,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Temas - Tabla,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Temas - Tabla (2),federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Temas - Tabla (3),federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Admin SM - BTN Documentación,federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Admin SM - BTN Instructivo Navegación,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Admin SM - Contacto,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Admin SM - Descripción,federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Caracteristicas - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Características - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Características - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,9
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Características - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Características - Jerarquía,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,9
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Características - Torta,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Características - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Características- Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Cruces Relevantes - Aperturas - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,11
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Cruces Relevantes - Aperturas - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Cruces Relevantes - Aperturas y Grupos - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Cruces Relevantes - Aperturas y Grupos - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Cruces Relevantes - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Cruces Relevantes - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Cruces Relevantes - Datos Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Cruces Relevantes - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Cruces Relevantes - Filtro Inidicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Cruces Relevantes - Titulo,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Distribución Territorial - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Distribución Territorial - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Distribución Territorial - Departamental Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Distribución Territorial - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Distribución Territorial - Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Distribución Territorial - Provincial Aperturas - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Distribución Territorial - Provincial Geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Distribución Territorial - Provincial Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Distribución Territorial - Regional Geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Distribución Territorial - Regional Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Distribución Territorial - Tapa valores geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Distribución Territorial - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Evolución Temporal - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Evolución Temporal - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Evolución Temporal - Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Evolución Temporal - Lineas x año,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Evolución Temporal - Lineas x período,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Evolución Temporal . BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Evolución temporal - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Home - BTN,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Indicador - Datos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Limpiar Filtros - BTN,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Mapa Indicadores - BTN Abrir,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Mapa Indicadores - BTN Abrir/Cerrar,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Mapa Indicadores - BTN Cerrar,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Mapa Indicadores - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Mapa Indicadores - Titulo,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Principal - SET PARAMETROS,,0
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Tablero - BTN Documentación,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Tablero - BTN Ficha indicadores,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Tablero - BTN Reportes,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Tablero - Datos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Tablero - Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Tablero - Secciones,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Temas - Tabla,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Temas - Tabla (2),federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Temas - Tabla (3),federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Admin SM - BTN Documentación,federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Admin SM - BTN Instructivo Navegación,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Admin SM - Contacto,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Admin SM - Descripción,federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Caracteristicas - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Características - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Características - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,9
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Características - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Características - Jerarquía,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,9
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Características - Torta,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Características - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Características- Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Cruces Relevantes - Aperturas - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,11
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Cruces Relevantes - Aperturas - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Cruces Relevantes - Aperturas y Grupos - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Cruces Relevantes - Aperturas y Grupos - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Cruces Relevantes - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Cruces Relevantes - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Cruces Relevantes - Datos Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Cruces Relevantes - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Cruces Relevantes - Filtro Inidicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Cruces Relevantes - Titulo,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Distribución Territorial - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Distribución Territorial - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Distribución Territorial - Departamental Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Distribución Territorial - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Distribución Territorial - Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Distribución Territorial - Provincial Aperturas - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Distribución Territorial - Provincial Geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Distribución Territorial - Provincial Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Distribución Territorial - Regional Geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Distribución Territorial - Regional Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Distribución Territorial - Tapa valores geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Distribución Territorial - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Evolución Temporal - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Evolución Temporal - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Evolución Temporal - Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Evolución Temporal - Lineas x año,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Evolución Temporal - Lineas x período,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Evolución Temporal . BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Evolución temporal - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Home - BTN,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Indicador - Datos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Limpiar Filtros - BTN,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Mapa Indicadores - BTN Abrir,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Mapa Indicadores - BTN Abrir/Cerrar,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
